benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_scanSourceToken	1	38.360	38.360	38.360	38.360	38.360
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_advanceTrivia	1	4.820	4.820	4.820	4.820	4.820
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia64	1	7.239	7.239	7.239	7.239	7.239
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia32	1	7.218	7.218	7.218	7.218	7.218
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia16	1	7.678	7.678	7.678	7.678	7.678
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia8	1	7.250	7.250	7.250	7.250	7.250
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia4	1	7.215	7.215	7.215	7.215	7.215
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTrivia2	1	7.468	7.468	7.468	7.468	7.468
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_skipTriviaStep	1	56.423	56.423	56.423	56.423	56.423
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_sourceStartsWith	1	10.260	10.260	10.260	10.260	10.260
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityLexer.def_stringExactMatch	1	22.839	22.839	22.839	22.839	22.839
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.def-bindings	1	13675.375	13675.375	13675.375	13675.375	13675.375
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer.exports	1	0.274	0.274	0.274	0.274	0.274
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityLexer	1	14244.273	14244.273	14244.273	14244.273	14244.273
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module-interface.ParserParityLexer	1	0.261	0.261	0.261	0.261	0.261
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.preflight	1	0.299	0.299	0.299	0.299	0.299
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.import-scope	1	0.327	0.327	0.327	0.327	0.327
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.local-data	1	0.355	0.355	0.355	0.355	0.355
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.local-classes	1	0.371	0.371	0.371	0.371	0.371
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.local-defs	1	0.379	0.379	0.379	0.379	0.379
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.local-values	1	0.295	0.295	0.295	0.295	0.295
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.scopes	1	0.298	0.298	0.298	0.298	0.298
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.validations	1	0.324	0.324	0.324	0.324	0.324
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.derived-instances	1	0.287	0.287	0.287	0.287	0.287
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.instance-skeletons	1	0.309	0.309	0.309	0.309	0.309
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.finalize-context	1	1.469	1.469	1.469	1.469	1.469
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_Parser	1	85.846	85.846	85.846	85.846	85.846
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserAtEnd	1	7.303	7.303	7.303	7.303	7.303
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserNotAtEnd	1	6.263	6.263	6.263	6.263	6.263
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserEndUnknown	1	5.449	5.449	5.449	5.449	5.449
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserState	1	35.224	35.224	35.224	35.224	35.224
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserStepOk	1	91.176	91.176	91.176	91.176	91.176
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ParserStepError	1	72.726	72.726	72.726	72.726	72.726
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ValueUnit	1	11.965	11.965	11.965	11.965	11.965
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ValueToken	1	20.903	20.903	20.903	20.903	20.903
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.constructor_ValueModuleKey	1	16.032	16.032	16.032	16.032	16.032
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.constructor-bindings	1	357.294	357.294	357.294	357.294	357.294
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.instance_methods_group_finalize	1	0.336	0.336	0.336	0.336	0.336
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.instance-bindings	1	0.950	0.950	0.950	0.950	0.950
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserFunctorAudit_lower	1	0.327	0.327	0.327	0.327	0.327
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserApplicativeAudit_lower	1	0.339	0.339	0.339	0.339	0.339
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserMonadAudit_lower	1	0.306	0.306	0.306	0.306	0.306
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_runParser_lower	1	0.500	0.500	0.500	0.500	0.500
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserPure_lower	1	0.369	0.369	0.369	0.369	0.369
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserFail_lower	1	0.347	0.347	0.347	0.347	0.347
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserBind_lower	1	0.390	0.390	0.390	0.390	0.390
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserMap_lower	1	0.412	0.412	0.412	0.412	0.412
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserChoice_lower	1	0.958	0.958	0.958	0.958	0.958
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_captureSpan_lower	1	0.308	0.308	0.308	0.308	0.308
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_diagnosticLabel_lower	1	0.356	0.356	0.356	0.356	0.356
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelUnexpectedSource_lower	1	0.945	0.945	0.945	0.945	0.945
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelEquals_lower	1	0.924	0.924	0.924	0.924	0.924
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelImportSemicolon_lower	1	1.028	1.028	1.028	1.028	1.028
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelImportAlias_lower	1	0.953	0.953	0.953	0.953	0.953
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelDefSemicolon_lower	1	0.934	0.934	0.934	0.934	0.934
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelLetIn_lower	1	1.202	1.202	1.202	1.202	1.202
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelLetAnnotationType_lower	1	0.927	0.927	0.927	0.927	0.927
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelConstructorColon_lower	1	0.950	0.950	0.950	0.950	0.950
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelCaseBranchArrow_lower	1	0.938	0.938	0.938	0.938	0.938
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelInstanceMethodEquals_lower	1	1.362	1.362	1.362	1.362	1.362
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelFunctionalDependencyArrow_lower	1	0.976	0.976	0.976	0.976	0.976
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelTypeFamilyEquationEquals_lower	1	0.959	0.959	0.959	0.959	0.959
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelConstructorForallDot_lower	1	0.946	0.946	0.946	0.946	0.946
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_expectToken_lower	1	0.462	0.462	0.462	0.462	0.462
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserStateAtEnd_lower	1	0.345	0.345	0.345	0.345	0.345
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.defs_scc_classification	1	0.309	0.309	0.309	0.309	0.309
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserFunctorAudit	1	0.943	0.943	0.943	0.943	0.943
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserApplicativeAudit	1	0.483	0.483	0.483	0.483	0.483
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserMonadAudit	1	0.425	0.425	0.425	0.425	0.425
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_runParser	1	59.307	59.307	59.307	59.307	59.307
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserPure	1	31.547	31.547	31.547	31.547	31.547
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserFail	1	30.999	30.999	30.999	30.999	30.999
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserBind	1	355.831	355.831	355.831	355.831	355.831
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserMap	1	308.492	308.492	308.492	308.492	308.492
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserChoice	1	1144.670	1144.670	1144.670	1144.670	1144.670
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_captureSpan	1	21.600	21.600	21.600	21.600	21.600
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_diagnosticLabel	1	108.196	108.196	108.196	108.196	108.196
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelUnexpectedSource	1	928.821	928.821	928.821	928.821	928.821
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelEquals	1	884.949	884.949	884.949	884.949	884.949
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelImportSemicolon	1	885.713	885.713	885.713	885.713	885.713
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelImportAlias	1	892.338	892.338	892.338	892.338	892.338
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelDefSemicolon	1	887.159	887.159	887.159	887.159	887.159
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelLetIn	1	893.740	893.740	893.740	893.740	893.740
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelLetAnnotationType	1	940.167	940.167	940.167	940.167	940.167
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelConstructorColon	1	988.486	988.486	988.486	988.486	988.486
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelCaseBranchArrow	1	1101.986	1101.986	1101.986	1101.986	1101.986
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelInstanceMethodEquals	1	964.460	964.460	964.460	964.460	964.460
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelFunctionalDependencyArrow	1	909.528	909.528	909.528	909.528	909.528
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelTypeFamilyEquationEquals	1	894.606	894.606	894.606	894.606	894.606
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_labelConstructorForallDot	1	878.764	878.764	878.764	878.764	878.764
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_expectToken	1	171.295	171.295	171.295	171.295	171.295
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParserCombinator.def_parserStateAtEnd	1	20.420	20.420	20.420	20.420	20.420
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.def-bindings	1	14345.780	14345.780	14345.780	14345.780	14345.780
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator.exports	1	0.532	0.532	0.532	0.532	0.532
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParserCombinator	1	14714.557	14714.557	14714.557	14714.557	14714.557
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module-interface.ParserParityParserCombinator	1	0.435	0.435	0.435	0.435	0.435
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.preflight	1	0.489	0.489	0.489	0.489	0.489
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.import-scope	1	0.696	0.696	0.696	0.696	0.696
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.local-data	1	0.352	0.352	0.352	0.352	0.352
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.local-classes	1	0.300	0.300	0.300	0.300	0.300
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.local-defs	1	56.238	56.238	56.238	56.238	56.238
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.local-values	1	2.198	2.198	2.198	2.198	2.198
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.scopes	1	1.881	1.881	1.881	1.881	1.881
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.validations	1	1.793	1.793	1.793	1.793	1.793
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.derived-instances	1	0.616	0.616	0.616	0.616	0.616
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.instance-skeletons	1	0.444	0.444	0.444	0.444	0.444
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.finalize-context	1	20.853	20.853	20.853	20.853	20.853
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.constructor_ParserOk	1	47.549	47.549	47.549	47.549	47.549
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.constructor_ParserError	1	45.207	45.207	45.207	45.207	45.207
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.constructor-bindings	1	94.107	94.107	94.107	94.107	94.107
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.instance_methods_group_finalize	1	0.520	0.520	0.520	0.520	0.520
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.ParserParityParser.instance-bindings	1	1.599	1.599	1.599	1.599	1.599
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_renderParserParityProjectionFromSourceText_lower	1	2.371	2.371	2.371	2.371	2.371
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseCompleteModule_lower	1	0.612	0.612	0.612	0.612	0.612
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseTokens_lower	1	0.523	0.523	0.523	0.523	0.523
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parserReplyToResult_lower	1	0.696	0.696	0.696	0.696	0.696
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectComplete_lower	1	0.670	0.670	0.670	0.670	0.670
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectEqualsParser_lower	1	0.647	0.647	0.647	0.647	0.647
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectImportSemicolonParser_lower	1	0.518	0.518	0.518	0.518	0.518
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectImportAliasParser_lower	1	0.497	0.497	0.497	0.497	0.497
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectDefSemicolonParser_lower	1	0.518	0.518	0.518	0.518	0.518
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectLetInParser_lower	1	0.682	0.682	0.682	0.682	0.682
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectLetAnnotationTypeParser_lower	1	0.524	0.524	0.524	0.524	0.524
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectConstructorColonParser_lower	1	0.632	0.632	0.632	0.632	0.632
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectCaseBranchArrowParser_lower	1	0.545	0.545	0.545	0.545	0.545
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectInstanceMethodEqualsParser_lower	1	0.583	0.583	0.583	0.583	0.583
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectFunctionalDependencyArrowParser_lower	1	0.680	0.680	0.680	0.680	0.680
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectTypeFamilyEquationEqualsParser_lower	1	0.601	0.601	0.601	0.601	0.601
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectConstructorForallDotParser_lower	1	0.917	0.917	0.917	0.917	0.917
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_expectText_lower	1	0.388	0.388	0.388	0.388	0.388
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_moduleKey_lower	1	0.429	0.429	0.429	0.429	0.429
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_completeModuleKey_lower	1	0.510	0.510	0.510	0.510	0.510
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseAnyModule_lower	1	1.295	1.295	1.295	1.295	1.295
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicModule_lower	1	0.534	0.534	0.534	0.534	0.534
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicModuleName_lower	1	0.505	0.505	0.505	0.505	0.505
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicExportKeyword_lower	1	0.508	0.508	0.508	0.508	0.508
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicExportOpen_lower	1	0.492	0.492	0.492	0.492	0.492
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicExportName_lower	1	0.509	0.509	0.509	0.509	0.509
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicExportClose_lower	1	0.558	0.558	0.558	0.558	0.558
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicModuleOpen_lower	1	0.603	0.603	0.603	0.603	0.603
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefKeyword_lower	1	0.558	0.558	0.558	0.558	0.558
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefName_lower	1	0.512	0.512	0.512	0.512	0.512
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefColon_lower	1	0.557	0.557	0.557	0.557	0.557
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefType_lower	1	0.571	0.571	0.571	0.571	0.571
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBoolDefinitionEquals_lower	1	0.472	0.472	0.472	0.472	0.472
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefLiteral_lower	1	0.531	0.531	0.531	0.531	0.531
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicDefSemicolon_lower	1	0.518	0.518	0.518	0.518	0.518
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseBasicModuleClose_lower	1	0.410	0.410	0.410	0.410	0.410
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModule_lower	1	0.476	0.476	0.476	0.476	0.476
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModuleName_lower	1	0.499	0.499	0.499	0.499	0.499
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExportKeyword_lower	1	0.497	0.497	0.497	0.497	0.497
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExportOpen_lower	1	0.599	0.599	0.599	0.599	0.599
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExportMain_lower	1	0.503	0.503	0.503	0.503	0.503
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExportClose_lower	1	0.656	0.656	0.656	0.656	0.656
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModuleOpen_lower	1	0.431	0.431	0.431	0.431	0.431
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDeclaration_lower	1	0.703	0.703	0.703	0.703	0.703
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModuleRef_lower	1	0.523	0.523	0.523	0.523	0.523
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExposingKeyword_lower	1	0.534	0.534	0.534	0.534	0.534
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExposingOpen_lower	1	0.577	0.577	0.577	0.577	0.577
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportBoolType_lower	1	0.509	0.509	0.509	0.509	0.509
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportExposingClose_lower	1	0.525	0.525	0.525	0.525	0.525
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportSemicolon_lower	1	0.507	0.507	0.507	0.507	0.507
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefKeyword_lower	1	0.443	0.443	0.443	0.443	0.443
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefName_lower	1	0.504	0.504	0.504	0.504	0.504
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefColon_lower	1	0.502	0.502	0.502	0.502	0.502
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefType_lower	1	0.686	0.686	0.686	0.686	0.686
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefEquals_lower	1	0.665	0.665	0.665	0.665	0.665
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefLiteral_lower	1	0.506	0.506	0.506	0.506	0.506
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportDefSemicolon_lower	1	0.550	0.550	0.550	0.550	0.550
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseImportModuleClose_lower	1	0.451	0.451	0.451	0.451	0.451
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportSyntax_lower	1	0.508	0.508	0.508	0.508	0.508
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportModuleName_lower	1	0.524	0.524	0.524	0.524	0.524
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportExportKeyword_lower	1	0.507	0.507	0.507	0.507	0.507
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportExportOpen_lower	1	0.492	0.492	0.492	0.492	0.492
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportExportMain_lower	1	0.896	0.896	0.896	0.896	0.896
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportExportClose_lower	1	0.556	0.556	0.556	0.556	0.556
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportModuleOpen_lower	1	0.563	0.563	0.563	0.563	0.563
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportDeclaration_lower	1	0.548	0.548	0.548	0.548	0.548
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportModuleRef_lower	1	0.544	0.544	0.544	0.544	0.544
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAsKeyword_lower	1	0.527	0.527	0.527	0.527	0.527
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasName_lower	1	0.532	0.532	0.532	0.532	0.532
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAfterAlias_lower	1	0.463	0.463	0.463	0.463	0.463
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.ParserParityParser.def_parseQualifiedImportAliasOnlySemicolon_lower	1	0.540	0.540	0.540	0.540	0.540
